American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,4.1%,2.3%,30.8%,11.8%,0.2%,29.4%,11.2%,9.9%,Kern,2021-03-23,2021-03-22,2021-03-24 02:38:15
0.8%,2.6%,2%,41.1%,7%,0.2%,27.4%,6%,13%,Kings,2021-03-23,2021-03-22,2021-03-24 02:38:18
1.7%,1.1%,1.1%,16.1%,15.1%,0.1%,55.7%,3.3%,5.7%,Lake,2021-03-23,2021-03-22,2021-03-24 02:38:21
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Lassen,2021-03-23,2021-03-22,2021-03-24 02:38:25
0.2%,12.4%,4.4%,24.6%,17.4%,0.4%,19.6%,14.2%,6.9%,Los Angeles,2021-03-23,2021-03-22,2021-03-24 02:38:28
0.9%,1.8%,1.4%,33.1%,6.9%,0.2%,34.4%,7.9%,13.5%,Madera,2021-03-23,2021-03-22,2021-03-24 02:38:31
0.1%,4%,1%,8.9%,11.7%,0.2%,50.6%,6.4%,17.2%,Marin,2021-03-23,2021-03-22,2021-03-24 02:38:35
1.9%,0.9%,0.3%,7.5%,2.5%,0.1%,61.6%,5.3%,19.8%,Mariposa,2021-03-23,2021-03-22,2021-03-24 02:38:38
0.8%,1.3%,0.3%,16.6%,13.8%,0.2%,50.3%,5.5%,11.3%,Mendocino,2021-03-23,2021-03-22,2021-03-24 02:38:41
0.3%,5.7%,1.6%,32.6%,0.5%,0.3%,26.1%,8.5%,24.5%,Merced,2021-03-23,2021-03-22,2021-03-24 02:38:45
2.3%,1.5%,1%,7.1%,4.8%,0.1%,72.4%,1.7%,9.1%,Modoc,2021-03-23,2021-03-20,2021-03-24 02:38:48
0.4%,1.3%,0.3%,21.4%,10.4%,0.1%,58.1%,1.6%,6.3%,Mono,2021-03-23,2021-03-22,2021-03-24 02:38:52
0.2%,4.3%,1.1%,35%,11.1%,0.5%,27.8%,7%,13%,Monterey,2021-03-23,2021-03-22,2021-03-24 02:38:55
0.1%,4.2%,0.9%,17.4%,7.2%,0.4%,41.9%,6.2%,21.7%,Napa,2021-03-23,2021-03-22,2021-03-24 02:38:58
0.7%,0.6%,0.2%,5%,17.1%,0.1%,62.2%,6%,7.9%,Nevada,2021-03-23,2021-03-22,2021-03-24 02:39:02
0.1%,18.4%,0.9%,12.8%,15.6%,0.3%,31.7%,10.2%,10%,Orange,2021-03-23,2021-03-22,2021-03-24 02:39:05
0.4%,5.3%,0.9%,9.1%,12.8%,0.4%,46.3%,7.9%,16.9%,Placer,2021-03-23,2021-03-22,2021-03-24 02:39:09
0.8%,0.6%,0.3%,1.9%,6.4%,0%,74.2%,3.6%,12.2%,Plumas,2021-03-23,2021-03-22,2021-03-24 02:39:12
0.3%,5.7%,3.7%,23.6%,14.1%,0.3%,32.9%,12.2%,7.4%,Riverside,2021-03-23,2021-03-22,2021-03-24 02:39:16
0.4%,10.6%,3.9%,8.1%,9.4%,0.9%,30.6%,11%,25.1%,Sacramento,2021-03-23,2021-03-22,2021-03-24 02:39:19
0.2%,2.1%,0.6%,29.6%,4.8%,0.3%,22.9%,10.6%,29.1%,San Benito,2021-03-23,2021-03-22,2021-03-24 02:39:23
0.2%,9%,4.8%,27.1%,13.3%,0.4%,25.7%,11.9%,7.6%,San Bernardino,2021-03-23,2021-03-22,2021-03-24 02:39:26
0.4%,11.5%,2.4%,19.8%,1%,0.6%,45.5%,10.1%,8.7%,San Diego,2021-03-23,2021-03-22,2021-03-24 02:39:30
0.2%,29.3%,3.1%,10.6%,7.7%,0.3%,26.7%,5.9%,16.2%,San Francisco,2021-03-23,2021-03-22,2021-03-24 02:39:33
0.3%,9.7%,3.2%,13.9%,2.3%,0.8%,22.7%,14.5%,32.6%,San Joaquin,2021-03-23,2021-03-22,2021-03-24 02:39:37
0.1%,1.1%,0.4%,6.3%,12.3%,0.1%,30%,15.1%,34.5%,San Luis Obispo,2021-03-23,2021-03-22,2021-03-24 02:39:40
0.2%,18.6%,1.2%,9.7%,14.3%,0.5%,29.4%,10%,16.1%,San Mateo,2021-03-23,2021-03-22,2021-03-24 02:39:43
0.3%,2.6%,0.8%,20.9%,18.3%,0.2%,34.8%,13.7%,8.5%,Santa Barbara,2021-03-23,2021-03-22,2021-03-24 02:39:47
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Clara,2021-03-23,2021-03-22,2021-03-24 02:39:50
0.2%,2%,0.3%,19.5%,16%,0.1%,41.4%,9.8%,10.6%,Santa Cruz,2021-03-23,2021-03-22,2021-03-24 02:39:54
0.7%,1.3%,0.4%,3.1%,20.9%,0.1%,45.7%,12.9%,14.8%,Shasta,2021-03-23,2021-03-22,2021-03-24 02:39:57
0.6%,0.8%,0.1%,8.2%,9%,0%,74%,3.1%,4.3%,Sierra,2021-03-23,2021-03-18,2021-03-24 02:40:01
1.7%,0.9%,0.5%,5.3%,8.8%,0%,60.7%,4.4%,17.8%,Siskiyou,2021-03-23,2021-03-22,2021-03-24 02:40:04
0.3%,11.1%,6.7%,8.4%,7.3%,0.9%,27.8%,11.7%,25.8%,Solano,2021-03-23,2021-03-22,2021-03-24 02:40:08
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sonoma,2021-03-23,2021-03-22,2021-03-24 02:40:12
0.4%,4.9%,1.5%,23.1%,0.9%,0.6%,35.1%,8.9%,24.5%,Stanislaus,2021-03-23,2021-03-22,2021-03-24 02:40:15
0.6%,13.4%,1%,16.5%,12.7%,0.3%,39.7%,7.3%,8.6%,Sutter,2021-03-23,2021-03-22,2021-03-24 02:40:18
1.1%,0.6%,0.2%,10.5%,9%,0.1%,50%,9.9%,18.6%,Tehama,2021-03-23,2021-03-22,2021-03-24 02:40:22
1.2%,0.9%,0.2%,2.3%,9.4%,0.3%,63.9%,3%,18.7%,Trinity,2021-03-23,2021-03-21,2021-03-24 02:40:25
0.2%,2.7%,0.7%,43.7%,6.4%,0.2%,30.4%,5.9%,10%,Tulare,2021-03-23,2021-03-22,2021-03-24 02:40:28
0.4%,1.3%,0.3%,4.3%,1.3%,0.4%,79%,6.4%,6.6%,Tuolumne,2021-03-23,2021-03-22,2021-03-24 02:40:32
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Ventura,2021-03-23,2021-03-22,2021-03-24 02:40:35
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Yolo,2021-03-23,2021-03-22,2021-03-24 02:40:39
1.2%,4.3%,1.9%,17.2%,10%,0.3%,49.5%,4.6%,11%,Yuba,2021-03-23,2021-03-22,2021-03-24 02:40:42
