0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
1.2%,44.0%,28.9%,25.9%,Mono,2021-03-28,2021-03-27,2021-03-29 04:29:07
0.3%,40.4%,22.9%,36.4%,Monterey,2021-03-28,2021-03-27,2021-03-29 04:29:10
0.3%,36.0%,23.3%,40.4%,Napa,2021-03-28,2021-03-27,2021-03-29 04:29:12
0.4%,22.1%,20.7%,56.7%,Nevada,2021-03-28,2021-03-27,2021-03-29 04:29:15
0.3%,36.7%,23.7%,39.2%,Orange,2021-03-28,2021-03-27,2021-03-29 04:29:17
0.5%,28.4%,22.3%,48.8%,Placer,2021-03-28,2021-03-27,2021-03-29 04:29:20
0.1%,20.0%,20.0%,59.9%,Plumas,2021-03-28,2021-03-27,2021-03-29 04:29:22
0.3%,31.9%,24.0%,43.8%,Riverside,2021-03-28,2021-03-27,2021-03-29 04:29:25
0.4%,37.0%,24.3%,38.3%,Sacramento,2021-03-28,2021-03-27,2021-03-29 04:29:27
0.2%,38.1%,24.4%,37.2%,San Benito,2021-03-28,2021-03-27,2021-03-29 04:29:30
0.4%,37.2%,24.9%,37.5%,San Bernardino,2021-03-28,2021-03-27,2021-03-29 04:29:33
0.4%,36.1%,21.1%,42.4%,San Diego,2021-03-28,2021-03-27,2021-03-29 04:29:35
0.3%,44.9%,22.5%,32.3%,San Francisco,2021-03-28,2021-03-27,2021-03-29 04:29:38
0.5%,35.9%,25.8%,37.9%,San Joaquin,2021-03-28,2021-03-27,2021-03-29 04:29:40
0.2%,27.0%,19.3%,53.6%,San Luis Obispo,2021-03-28,2021-03-27,2021-03-29 04:29:43
0.5%,38.2%,23.4%,37.9%,San Mateo,2021-03-28,2021-03-27,2021-03-29 04:29:45
0.2%,34.1%,20.0%,45.7%,Santa Barbara,2021-03-28,2021-03-27,2021-03-29 04:29:48
0.4%,37.3%,23.4%,38.9%,Santa Clara,2021-03-28,2021-03-27,2021-03-29 04:29:51
0.4%,35.4%,22.5%,41.7%,Santa Cruz,2021-03-28,2021-03-27,2021-03-29 04:29:53
0.2%,23.6%,22.3%,53.8%,Shasta,2021-03-28,2021-03-27,2021-03-29 04:29:56
0.0%,20.6%,27.8%,51.7%,Sierra,2021-03-28,2021-03-26,2021-03-29 04:29:58
0.4%,21.9%,22.9%,54.8%,Siskiyou,2021-03-28,2021-03-27,2021-03-29 04:30:01
0.3%,33.5%,26.0%,40.2%,Solano,2021-03-28,2021-03-27,2021-03-29 04:30:03
0.4%,32.5%,23.6%,43.5%,Sonoma,2021-03-28,2021-03-27,2021-03-29 04:30:06
0.6%,35.0%,25.9%,38.6%,Stanislaus,2021-03-28,2021-03-27,2021-03-29 04:30:08
0.2%,31.4%,25.6%,42.8%,Sutter,2021-03-28,2021-03-27,2021-03-29 04:30:11
0.1%,24.8%,24.9%,50.2%,Tehama,2021-03-28,2021-03-27,2021-03-29 04:30:13
0.1%,19.6%,22.1%,58.2%,Trinity,2021-03-28,2021-03-26,2021-03-29 04:30:15
0.6%,41.5%,25.8%,32.2%,Tulare,2021-03-28,2021-03-27,2021-03-29 04:30:18
0.1%,19.1%,24.9%,55.9%,Tuolumne,2021-03-28,2021-03-27,2021-03-29 04:30:21
0.4%,35.7%,23.2%,40.7%,Ventura,2021-03-28,2021-03-27,2021-03-29 04:30:23
0.5%,43.2%,22.0%,34.3%,Yolo,2021-03-28,2021-03-27,2021-03-29 04:30:26
0.2%,29.5%,25.0%,45.4%,Yuba,2021-03-28,2021-03-27,2021-03-29 04:30:28
